dysthymic disorder,insomnia
dysthymic disorder,excessive anger
dysthymic disorder,slurring words
dysthymic disorder,disturbance of memory
dysthymic disorder,temper problems
dysthymic disorder,loss of sex drive
scarlet fever,sore throat
scarlet fever,cough
scarlet fever,throat swelling
scarlet fever,skin swelling
scarlet fever,fever
scarlet fever,skin rash
hypertensive heart disease,shortness of breath
hypertensive heart disease,sharp chest pain
hypertensive heart disease,insomnia
hypertensive heart disease,chest tightness
hypertensive heart disease,palpitations
hypertensive heart disease,leg swelling
hypertensive heart disease,heartburn
hypertensive heart disease,weakness
hypertensive heart disease,difficulty breathing
hypertensive heart disease,fatigue
hypertensive heart disease,recent pregnancy
drug abuse (barbiturates),anxiety and nervousness
drug abuse (barbiturates),depression
drug abuse (barbiturates),abnormal involuntary movements
drug abuse (barbiturates),hostile behavior
drug abuse (barbiturates),drug abuse
drug abuse (barbiturates),delusions or hallucinations
polycystic ovarian syndrome (pcos),hot flashes
polycystic ovarian syndrome (pcos),intermenstrual bleeding
polycystic ovarian syndrome (pcos),pelvic pain
polycystic ovarian syndrome (pcos),weight gain
polycystic ovarian syndrome (pcos),absence of menstruation
polycystic ovarian syndrome (pcos),long menstrual periods
polycystic ovarian syndrome (pcos),unpredictable menstruation
polycystic ovarian syndrome (pcos),infertility
encephalitis,dizziness
encephalitis,insomnia
encephalitis,headache
encephalitis,loss of sensation
encephalitis,disturbance of memory
cyst of the eyelid,skin growth
cyst of the eyelid,diminished vision
cyst of the eyelid,abnormal movement of eyelid
cyst of the eyelid,muscle swelling
cyst of the eyelid,mass on eyelid
balanitis,cough
balanitis,suprapubic pain
balanitis,painful urination
balanitis,abnormal appearing skin
balanitis,itching of skin
balanitis,skin rash
balanitis,penis pain
balanitis,penis redness
balanitis,diaper rash
foreign body in the throat,shortness of breath
foreign body in the throat,sore throat
foreign body in the throat,cough
foreign body in the throat,throat swelling
foreign body in the throat,difficulty in swallowing
foreign body in the throat,vomiting
foreign body in the throat,infant spitting up
drug abuse (cocaine),depression
drug abuse (cocaine),depressive or psychotic symptoms
drug abuse (cocaine),sharp chest pain
drug abuse (cocaine),abusing alcohol
drug abuse (cocaine),hostile behavior
drug abuse (cocaine),drug abuse
drug abuse (cocaine),excessive anger
drug abuse (cocaine),delusions or hallucinations
drug abuse (cocaine),fears and phobias
optic neuritis,retention of urine
optic neuritis,headache
optic neuritis,diminished vision
optic neuritis,blindness
alcohol withdrawal,depressive or psychotic symptoms
alcohol withdrawal,sharp chest pain
alcohol withdrawal,dizziness
alcohol withdrawal,abnormal involuntary movements
alcohol withdrawal,abusing alcohol
alcohol withdrawal,fainting
alcohol withdrawal,vomiting
alcohol withdrawal,seizures
alcohol withdrawal,delusions or hallucinations
alcohol withdrawal,antisocial behavior
premature atrial contractions (pacs),shortness of breath
premature atrial contractions (pacs),dizziness
premature atrial contractions (pacs),palpitations
premature atrial contractions (pacs),irregular heartbeat
premature atrial contractions (pacs),fainting
premature atrial contractions (pacs),fatigue
premature atrial contractions (pacs),muscle swelling
hemiplegia,abnormal involuntary movements
hemiplegia,difficulty speaking
hemiplegia,headache
hemiplegia,arm stiffness or tightness
hemiplegia,problems with movement
hemiplegia,weakness
hemiplegia,loss of sensation
hemiplegia,slurring words
hemiplegia,seizures
hammer toe,skin lesion
hammer toe,skin growth
hammer toe,foot or toe pain
hammer toe,loss of sensation
open wound of the cheek,wrist pain
open wound of the cheek,facial pain
joint effusion,wrist pain
joint effusion,wrist swelling
joint effusion,knee pain
joint effusion,ankle pain
joint effusion,elbow pain
joint effusion,knee swelling
joint effusion,problems with movement
joint effusion,knee stiffness or tightness
joint effusion,ankle swelling
open wound of the knee,leg pain
open wound of the knee,leg swelling
meningioma,depressive or psychotic symptoms
meningioma,dizziness
meningioma,headache
meningioma,weakness
meningioma,disturbance of memory
brain cancer,difficulty speaking
brain cancer,headache
brain cancer,weakness
brain cancer,decreased appetite
brain cancer,focal weakness
brain cancer,slurring words
brain cancer,disturbance of memory
brain cancer,seizures
placental abruption,emotional symptoms
placental abruption,nausea
placental abruption,spotting or bleeding during pregnancy
placental abruption,uterine contractions
seasonal allergies (hay fever),sore throat
seasonal allergies (hay fever),cough
seasonal allergies (hay fever),nasal congestion
seasonal allergies (hay fever),headache
seasonal allergies (hay fever),ear pain
seasonal allergies (hay fever),frontal headache
seasonal allergies (hay fever),lacrimation
seasonal allergies (hay fever),itchiness of eye
seasonal allergies (hay fever),coryza
seasonal allergies (hay fever),allergic reaction
seasonal allergies (hay fever),sneezing
lung cancer,shortness of breath
lung cancer,cough
lung cancer,smoking problems
lung cancer,decreased appetite
lung cancer,fatigue
lung cancer,hemoptysis
lung cancer,leg weakness
primary kidney disease,lack of growth
primary kidney disease,blood in urine
primary kidney disease,impotence
primary kidney disease,peripheral edema
primary kidney disease,symptoms of the kidneys
uterine cancer,groin mass
uterine cancer,pelvic pain
uterine cancer,vaginal bleeding after menopause
dry eye of unknown cause,white discharge from eye
dry eye of unknown cause,diminished vision
dry eye of unknown cause,double vision
dry eye of unknown cause,symptoms of eye
dry eye of unknown cause,pain in eye
dry eye of unknown cause,abnormal movement of eyelid
dry eye of unknown cause,foreign body sensation in eye
dry eye of unknown cause,spots or clouds in vision
dry eye of unknown cause,eye redness
dry eye of unknown cause,lacrimation
dry eye of unknown cause,itchiness of eye
fibrocystic breast disease,intermenstrual bleeding
fibrocystic breast disease,bleeding or discharge from nipple
fibrocystic breast disease,pain or soreness of breast
fibrocystic breast disease,lump or mass of breast
fungal infection of the hair,skin swelling
fungal infection of the hair,abnormal appearing skin
fungal infection of the hair,skin lesion
fungal infection of the hair,acne or pimples
fungal infection of the hair,skin growth
fungal infection of the hair,irregular appearing scalp
fungal infection of the hair,pelvic pain
fungal infection of the hair,itching of skin
fungal infection of the hair,skin dryness
fungal infection of the hair,peeling
fungal infection of the hair,scaliness
fungal infection of the hair,or roughness
fungal infection of the hair,skin irritation
fungal infection of the hair,itchy scalp
fungal infection of the hair,skin rash
tooth abscess,skin swelling
tooth abscess,lip swelling
tooth abscess,toothache
tooth abscess,facial pain
tooth abscess,peripheral edema
tooth abscess,jaw swelling
tooth abscess,neck swelling
tooth abscess,gum pain
tooth abscess,mouth pain
tooth abscess,pain in gums
envenomation from spider or animal bite,skin swelling
envenomation from spider or animal bite,hand or finger swelling
envenomation from spider or animal bite,arm swelling
envenomation from spider or animal bite,abnormal appearing skin
envenomation from spider or animal bite,foot or toe swelling
envenomation from spider or animal bite,paresthesia
envenomation from spider or animal bite,allergic reaction
envenomation from spider or animal bite,fluid retention
envenomation from spider or animal bite,itching of skin
vacterl syndrome,suprapubic pain
vacterl syndrome,emotional symptoms
vertebrobasilar insufficiency,sharp chest pain
vertebrobasilar insufficiency,dizziness
vertebrobasilar insufficiency,leg pain
vertebrobasilar insufficiency,back pain
rectal disorder,blood in stool
rectal disorder,sharp abdominal pain
rectal disorder,diarrhea
rectal disorder,pain of the anus
rectal disorder,burning abdominal pain
rectal disorder,heartburn
rectal disorder,cramps and spasms
rectal disorder,melena
rectal disorder,rectal bleeding
rectal disorder,constipation
rectal disorder,itching of the anus
atonic bladder,retention of urine
atonic bladder,suprapubic pain
atonic bladder,emotional symptoms
atonic bladder,impotence
atonic bladder,symptoms of bladder
benign paroxysmal positional vertical (bppv),dizziness
benign paroxysmal positional vertical (bppv),irregular heartbeat
benign paroxysmal positional vertical (bppv),fainting
benign paroxysmal positional vertical (bppv),vomiting
benign paroxysmal positional vertical (bppv),headache
benign paroxysmal positional vertical (bppv),nausea
benign paroxysmal positional vertical (bppv),problems with movement
benign paroxysmal positional vertical (bppv),weakness
benign paroxysmal positional vertical (bppv),frontal headache
blepharospasm,headache
blepharospasm,diminished vision
blepharospasm,abnormal movement of eyelid
blepharospasm,low back weakness
sarcoidosis,shortness of breath
sarcoidosis,sharp chest pain
sarcoidosis,chest tightness
sarcoidosis,cough
sarcoidosis,headache
sarcoidosis,facial pain
sarcoidosis,pain in eye
sarcoidosis,peripheral edema
metastatic cancer,vaginal dryness
metastatic cancer,neck mass
metastatic cancer,decreased appetite
metastatic cancer,focal weakness
metastatic cancer,fatigue
trigger finger (finger disorder),hand or finger pain
trigger finger (finger disorder),wrist pain
trigger finger (finger disorder),hand or finger swelling
trigger finger (finger disorder),hand or finger stiffness or tightness
trigger finger (finger disorder),bones are painful
trigger finger (finger disorder),hand or finger cramps or spasms
stye,skin swelling
stye,abnormal appearing skin
stye,symptoms of eye
stye,pain in eye
stye,eye redness
stye,itchiness of eye
stye,eye burns or stings
stye,mass on eyelid
stye,swollen eye
stye,eyelid swelling
stye,eyelid lesion or rash
hemochromatosis,difficulty speaking
hemochromatosis,abnormal appearing skin
hemochromatosis,ache all over
osteochondroma,lower abdominal pain
osteochondroma,lip swelling
osteochondroma,abnormal appearing skin
osteochondroma,skin lesion
osteochondroma,skin growth
osteochondroma,knee pain
osteochondroma,foot or toe pain
cushing syndrome,emotional symptoms
cushing syndrome,weight gain
typhoid fever,wrist pain
typhoid fever,fever
vitreous degeneration,diminished vision
vitreous degeneration,double vision
vitreous degeneration,symptoms of eye
vitreous degeneration,pain in eye
vitreous degeneration,foreign body sensation in eye
vitreous degeneration,spots or clouds in vision
vitreous degeneration,eye redness
vitreous degeneration,lacrimation
atrophic skin condition,skin swelling
atrophic skin condition,lip swelling
atrophic skin condition,abnormal appearing skin
atrophic skin condition,skin lesion
atrophic skin condition,acne or pimples
atrophic skin condition,skin growth
atrophic skin condition,skin moles
atrophic skin condition,skin irritation
atrophic skin condition,wrinkles on skin
aspergillosis,shortness of breath
aspergillosis,knee lump or mass
uterine atony,sharp abdominal pain
uterine atony,lower abdominal pain
uterine atony,blood in urine
uterine atony,intermenstrual bleeding
uterine atony,pain during pregnancy
uterine atony,problems during pregnancy
uterine atony,spotting or bleeding during pregnancy
uterine atony,uterine contractions
uterine atony,back cramps or spasms
trichinosis,nasal congestion
trichinosis,knee lump or mass
whooping cough,shortness of breath
whooping cough,sore throat
whooping cough,cough
whooping cough,nasal congestion
whooping cough,vomiting
open wound of the lip,lip swelling
open wound of the lip,dry lips
open wound of the lip,facial pain
open wound of the lip,mouth ulcer
open wound of the lip,mouth pain
subacute thyroiditis,palpitations
subacute thyroiditis,blood in stool
subacute thyroiditis,pain during pregnancy
subacute thyroiditis,problems during pregnancy
subacute thyroiditis,uterine contractions
oral mucosal lesion,sore throat
oral mucosal lesion,cough
oral mucosal lesion,lip swelling
oral mucosal lesion,toothache
oral mucosal lesion,facial pain
oral mucosal lesion,mouth ulcer
oral mucosal lesion,fever
oral mucosal lesion,tongue lesions
oral mucosal lesion,gum pain
oral mucosal lesion,mouth pain
open wound due to trauma,wrist swelling
open wound due to trauma,skin on arm or hand looks infected
intracerebral hemorrhage,depressive or psychotic symptoms
